SentenceId,View,Opinion
002018,本田,neu
016408,哈弗,neu
022664,威朗,neu
025883,君越,neu
007050,欧宝,neu
004277,斯柯达,neu
026390,江淮,neu
024814,长安,neu
017612,迈锐宝,neu
011712,东风,pos
005153,雅阁,pos
017490,宝马,neu
001771,宝马,neu
000436,奥迪,neu
000436,宝马,neu
007983,途观,pos
007983,Tiguan,neu
019640,奥迪,neu
000137,宝马,pos
011681,宝马,neu
016044,IS,pos
023189,丰田,neu
005871,德赛西威,neu
005871,速腾,neu
027188,众,neu
027188,G20,neu
003582,沃尔沃,pos
016807,长安,neu
020280,高尔夫,neu
020280,明锐,pos
003551,雷诺,pos
016051,Polo,pos
024795,东风,neu
024795,逍客,neu
017072,雪佛兰,neu
011943,福特,neu
024823,众泰,pos
015873,林肯,neu
026190,Part,pos
017001,江淮,neu
017001,大众,neu
021927,朗逸,pos
001482,马自达,neu
006044,大众,pos
006044,福特,neu
006044,起亚,neu
006044,现代,neu
006044,斯柯达,neu
006044,西雅特,neu
006044,通用,neu
005395,丰田,neu
026230,辉昂,pos
018575,途安,pos
014013,马自达,neu
014013,本田,neu
012161,广汽,neu
006101,比亚迪,neu
024070,长安,neu
009858,迈腾,neu
005684,东风,pos
006748,朗行,pos
018463,DTS,neu
018463,丰田,neu
018463,雪佛兰,neu
012794,雪佛兰,neu
023118,凯迪拉克,neu
019550,标致,pos
013569,亚迪,neu
003027,广汽,neu
015276,艾瑞泽,neu
015276,长安,neu
017562,楼兰,neu
017562,民歌,neu
014459,斯柯达,neu
025676,RAV4,neu
025676,森林人,neu
016011,斯柯达,pos
007137,奔驰,neu
007137,宝马,neu
008493,广汽,neu
019469,广汽,neu
019032,别克,neu
014297,大众,neu
012372,朗逸,pos
020039,悦纳,neu
020039,瑞纳,neu
017982,昂克赛拉,neu
017982,马自达,neu
006977,X3,neu
006977,Q5,pos
016176,大众,neu
026250,丰田,neu
022313,君威,neu
016502,途安,pos
013810,丰田,neu
027369,雅阁,neu
027369,思铂睿,pos
027369,本田,pos
020127,荣威,neu
021185,雪佛兰,neu
005810,胜达,pos
009053,起亚,neu
014958,奥迪,neu
014958,A4L,neu
019482,本田,neu
008286,凌渡,pos
019590,大众,neu
002364,大众,neu
009996,广汽,neu
009996,本田,neu
017729,凯迪拉克,neu
025414,科鲁兹,neu
025414,福克斯,neu
013179,宝马,neu
001200,讴歌,neu
002092,福特,neu
012008,宝马,neu
012008,江铃,neu
011802,宝来,neu
011802,奔腾,neu
010413,长安,neu
003188,马自达昂克赛拉,neu
000966,丰田,neu
023218,东风,neu
023280,宝骏,neu
002542,Sport,neu
002542,CDX,pos
011820,大众,pos
006781,科鲁兹,neu
006781,福克斯,neu
014471,宝马,neu
012681,宝骏,neu
012681,比亚迪,neu
012681,吉利,neu
012681,长安,neu
019807,Yeti,pos
018371,朗逸,pos
019376,Pro,neu
019376,起亚,neu
019376,全新起亚,neu
009470,Yeti,pos
005415,夏朗,pos
008397,卡罗拉,neu
025584,宝马,neu
025584,BMW,neu
016007,凯迪拉克,neu
016007,雪佛兰,neu
022994,艾瑞泽,neu
022994,捷达福睿斯,neu
022994,帝豪,neu
010498,江淮,neu
010498,瑞风,neu
021028,丰田,neu
021028,——RAV4,neu
028010,高尔夫,neu
028010,速腾,neu
026394,东风,neu
012193,XFL,neu
012193,捷豹,neu
012193,奇瑞,neu
015794,Polo,neu
014922,海马,neu
003884,雪佛兰,neu
021258,雪佛兰,neu
019631,东风,neu
002559,沃尔沃,neu
023211,大众,neu
012948,迈腾,pos
018180,奥迪,pos
003514,迈腾,pos
021274,速派,pos
016384,东风,pos
014226,宝马,neu
001176,途安,pos
025660,东风,neu
025660,奇骏,neu
021551,途安,pos
007021,朗逸,pos
001442,江淮,neu
025969,思域,neu
025969,本田,neu
012120,M5,pos
012120,宝马,neu
012120,M6,pos
009240,江淮,neu
016370,奥迪新,pos
017371,哈弗,neu
012466,速派,pos
011689,雷诺,pos
027800,锐宝,neu
027800,雪佛兰,neu
014657,丰田,neu
013139,RAV4,neu
016372,宝马,neu
019806,CC,pos
019806,大众,neu
024584,飞度,neu
018692,辉昂,pos
017977,东风,neu
017977,欧冠,neu
018878,马自达,pos
021360,速派,pos
021360,现代,neu
017258,BMW,neu
018590,纵观,pos
003179,大众,neu
009825,宝马,neu
011364,福特,neu
019672,别克,neu
024203,福特,neu
013269,大众,neu
008305,  仲明锐,neu
024718,宽腾,neu
024718,桑塔纳,neu
020441,GL8,neu
020441,别克,pos
009874,奥迪,pos
007055,朗逸,pos
007055,大众,neu
007055,上汽,neu
005944,荣威,neu
004857,福特,neu
019184,雷凌,pos
010845,广汽,neu
025893,艾瑞泽,neu
025893,昕锐,pos
025893,昕动,neu
025893,斯柯达,pos
025233,途观,neu
025233,昂科威,neu
025233,自由光,neu
011847,丰田,neu
015068,宝马,neu
009484,林肯,neu
004395,别克凯越,neu
014874,宝马,neu
027038,奥迪,neu
020008,日产,neu
020008,比亚迪,neu
008404,雷克萨斯,neu
024096,宝骏,neu
025821,速派,pos
009197,本田,pos
019964,高尔夫,neu
019964,Polo,neu
015957,速派,pos
022307,福特,neu
022135,朗逸,neu
022135,朗行,neu
013171,福特福克斯,neu
016429,Yeti,pos
014363,标致,pos
022672,东风,neu
001193,福特,neu
001193,锐界,neu
005559,标致,neu
005559,昂科拉,neu
014587,捷豹,neu
008131,比亚迪宋,neu
011385,朗逸,neu
006168,桑塔纳,neu
025143,雷凌,pos
027908,福特,neu
006350,福克斯,neu
015613,捷达,neu
028086,博越,pos
028086,吉利,neu
028086,帝豪,neu
024100,斯柯达,neu
016276,迈腾,neu
016276,帕萨特,neu
026429,大众,neu
026429,长安,neu
026429,速腾,neu
026429,卡罗拉,neu
026429,福克斯,neu
026429,雷凌,neu
011707,菲亚特,neu
004827,途观,pos
004827,卓越,pos
013337,大众,neu
024299,雪佛兰,neu
007811,丰田,neu
008561,哈弗,neu
008771,科鲁兹,neu
008771,通用,neu
008771,雪佛兰,neu
006865,朗行,pos
014653,大众,neu
012272,源自福特,neu
024068,昂科威,neu
012491,哈弗,pos
026498,风光,neu
026498,现代,neu
012835,铃木,pos
012025,敏锐,pos
018389,大众,neu
009234,宝马,neu
021291,奥迪,neu
021291,宝马,pos
001977,凯迪拉克,neu
018574,东风,neu
001117,锋驭,pos
023010,哈弗,neu
012666,高尔夫,neu
011969,高尔夫,neu
011969,科鲁兹,neu
011969,威朗,neu
011969,朗逸,neu
011969,速腾,neu
011969,英朗,neu
011969,菲翔,neu
006412,大众,neu
020920,昕动,neu
014544,东风,neu
024249,奥迪,neu
024249,福特,neu
012406,吉利博越,pos
020018,长安,neu
026881,皇冠,neu
018586,宝马,neu
021447,大众,neu
027715,比亚迪,pos
025052,东风,neu
001121,福特,neu
026764,吉利博越,pos
003674,昕动,pos
002112,宝马,neu
001792,斯巴鲁,neu
001792,雷诺,pos
000955,昕锐,pos
007719,一汽,neu
009653,东风,pos
001961,长安,neu
017967,福特,neu
017967,锐界,neu
017390,东风,pos
017390,天籁,neu
002723,哈弗,pos
018319,宝马,neu
018319,卡仕达锐,pos
004406,沃尔沃,pos
006633,高尔夫,neu
006633,大众,neu
013897,皇冠,neu
020475,Lamando凌渡,pos
012582,福特,neu
019862,东风,neu
008528,江淮,neu
010737,途观,pos
011891,科沃兹,neu
016267,宝马,neu
007387,一汽,neu
001736,英朗,neu
001736,明锐,pos
006823,速派,pos
006823,斯柯达,neu
002583,昂科威,pos
002583,昂,neu
000144,众泰,pos
027262,朗动,neu
027262,现代,neu
008325,大众,neu
021486,雅阁,neu
021486,CR-V,neu
021486,本田,neu
010551,广汽,neu
022711,荣威,neu
006254,江淮,neu
008415,东风,pos
012584,泰,neu
012584,H,neu
012584,长安,neu
005764,东风,neu
026752,新朗逸,neu
026752,哈弗,neu
026752,宏光,neu
009266,三菱,neu
008378,众泰,neu
008378,奥迪,neu
003017,东风,pos
012295,江淮,neu
027143,凯迪拉克,neu
004511,福特,neu
024321,吉利,neu
004809,丰田,neu
018824,陆风,pos
015396,凌渡,pos
020462,长安,neu
020064,雅阁,neu
020064,缤智,neu
020064,捷达,neu
018459,昂科威,neu
025610,长安,neu
012811,悦纳,pos
004011,丰田,neu
017589,奥迪,neu
017589,雪铁龙,neu
017589,DS,neu
003163,法拉利,neu
020170,福特,neu
007125,朗境,pos
009925,长安,neu
013470,奔腾,neu
024926,宝骏,neu
015029,丰田,neu
011279,江淮,neu
012501,众泰,pos
021240,别克,neu
015931,奔驰,neu
015931,X5,pos
000727,一汽,neu
022122,江淮,neu
025244,长安,neu
004924,天籁,neu
017016,卡罗拉,pos
017705,高尔夫,neu
017705,R420,neu
021204,大众,neu
002574,福特,neu
020865,奥迪,neu
009617,标致,neu
009617,SUV--4008,neu
009617,神龙,neu
023700,宝马,neu
012156,宝马,neu
003533,广汽,neu
000582,Jeep,neu
000582,别克,neu
004613,RAV4,neu
001772,东风,pos
004889,凯迪拉克,neu
017696,长安,neu
001092,众泰,pos
006971,凯越,neu
012965,荣威,neu
022977,江淮,neu
020217,奥迪,neu
027330,MINI,neu
027330,宝马,neu
019854,长安,neu
017171,广汽,neu
013263,博越,neu
013263,吉利,neu
013263,帝豪,neu
007944,东风,neu
003075,朗逸,neu
003075,速腾,neu
017516,启辰,neu
021755,宝马,neu
021755,740Le,neu
010199,凯越,neu
002934,新速腾,neu
006932,奔驰,neu
006932,大众,neu
022199,特斯拉,neu
022199,福特,neu
005162,福特,neu
026066,宝马,neu
022341,朗逸,neu
022341,K3,neu
022341,卡罗拉,neu
022341,轩逸,neu
022643,江淮,neu
016426,长安,neu
025172,科鲁兹,neu
018636,雷凌,pos
018808,保时捷,neu
001433,宝马,neu
016548,威朗,pos
004890,长安欧,neu
004890,长安,neu
007824,思域,neu
007824,雅阁,neu
026791,本田,neu
025258,甲壳虫,pos
025258,大众,neu
025859,福特,neu
018539,克莱斯勒,neu
018539,大众,neu
018539,福特,neu
018539,耐世特,neu
018539,菲亚特,neu
018539,标致,neu
018539,宝马,neu
018539,通用,neu
014126,奥迪,neu
014126,大众,neu
003391,雷克萨斯,neu
010749,宝马,neu
010749,奔驰,neu
000928,Lamando凌渡,pos
015815,比亚迪,neu
009798,途观,pos
009798,福特翼虎,neu
008954,斯柯达,neu
018716,雪佛兰,neu
025176,途观,pos
003731,现代,neu
015513,广汽,neu
007475,长安,neu
011270,丰田,neu
014354,Polo,pos
020549,绅宝,pos
015833,东风,pos
012524,雪铁龙,neu
026719,斯柯达,pos
007234,标致,pos
006194,捷豹,neu
024083,英朗,pos
003728,东风,neu
012306,东风雪铁龙,neu
025514,凯美瑞,neu
009035,菲亚特,neu
004135,斯巴鲁,neu
014601,宝马,neu
010141,锐宝,neu
011042,大众,neu
000940,迈腾,neu
018087,伊兰特,pos
005120,迈腾,neu
005120,大众,neu
005299,途观,pos
022287,东风,neu
022287,轩逸,pos
011197,斯柯达,neu
023513,丰田,neu
018688,东风,neu
019173,朗行,pos
027110,途观,pos
009248,起亚,neu
008419,朗逸,pos
022652,桑塔纳尚纳,neu
016052,高尔夫,neu
017913,速派,pos
005738,凯美瑞,neu
018695,观致,pos
018695,红旗,neu
027878,丰田,neu
027723,奥迪,neu
027723,宝马,neu
027723,奔驰,neu
026090,宝马,neu
023585,途观,neu
011466,江淮,neu
019805,英朗,neu
013146,众泰,pos
009472,丰田,neu
009375,途胜,neu
001659,大众,neu
024484,丰田,neu
024484,皇冠,neu
015166,铃木,pos
027963,大众,neu
023258,途观,pos
000120,宝马,neu
000120,沃尔沃,pos
004322,雷克萨斯,neu
023629,雪佛兰,neu
026032,广本,neu
020406,宝马,neu
004153,Jeep,pos
004153,菲亚特,pos
022206,广汽,neu
018965,英菲尼迪,neu
010265,起亚,neu
013682,东风,pos
005409,宝马,neu
003579,江淮,neu
004218,途观,pos
018065,大众,pos
007706,丰田,neu
008299,宝马,neu
027784,丰田,neu
016196,途安,pos
027610,奥迪,pos
015728,马自达,neu
014403,凌渡,neu
014603,卡罗拉,neu
012201,罗马,neu
023055,科鲁兹,neu
023055,雪佛兰,neu
017372,君越,neu
007912,长安,neu
018858,长城,neu
018858,比亚迪,neu
018858,吉利,neu
018858,长安,neu
007132,本田,neu
020328,逍客,neu
020328,昂科威,neu
020328,锐界,neu
020328,自由光,neu
021892,长安悦翔,neu
014954,途观,neu
022696,CR-V,neu
018992,广汽,neu
019717,宝马,pos
010237,宝马,neu
015849,昕锐,pos
007883,宝马,neu
005548,途安,pos
019229,福特,neu
017048,M4,pos
017048,宝马,neu
013449,朗逸,pos
008733,玛莎拉蒂,neu
015790,东风,neu
015790,迈腾,pos
015790,天籁,neu
015790,一汽,neu
007406,威朗,neu
010343,Yeti,pos
021737,吉利,neu
025084,福特,neu
020607,绅宝,neu
011529,威朗,pos
016153,奥迪,neu
016153,奔驰,neu
015954,朗逸,pos
006021,福克斯,neu
026750,斯柯达,neu
026750,KODIAQ,pos
022659,东风,neu
022659,启辰,pos
008324,长安,neu
005721,长安,neu
018186,迈锐宝,neu
012890,奥迪,neu
021117,宝骏,neu
013781,宾尼法利纳,neu
003938,福特翼虎,neu
002151,福克斯,neu
002516,Yeti,pos
004019,东风,neu
016088,福特,neu
016088,Shelby,neu
011783,高尔夫,neu
015003,丰田,neu
006672,宝骏,neu
005955,铃木,pos
005955,启悦,neu
004630,君威,neu
004630,昂克,neu
021469,本田,pos
012035,福特,neu
026076,艾瑞泽,neu
026076,帝豪,neu
004372,奥迪,pos
002577,GA3,neu
002577,GA8,neu
002577,GS5,neu
002577,广汽,neu
002577,GS4,neu
003725,宝马,neu
010285,朗逸,pos
009440,北汽,neu
010318,朗逸,neu
010318,东风,neu
021231,东风,neu
021231,高尔夫,neu
021231,一汽,neu
018685,沃尔沃,neu
007634,斯柯达,neu
020033,大众,neu
021110,东风,neu
021110,奇骏,neu
007730,宝马,neu
022225,东风,neu
003258,林肯,neu
020284,博越,pos
020284,吉利,neu
020284,帝豪,neu
009889,兰博基尼,neu
006894,XRV,neu
006894,缤智,neu
006894,本田,neu
007619,科沃兹,neu
007619,雪佛兰,neu
013333,广汽,neu
013675,吉利博瑞,neu
015130,奥迪,neu
015130,宝马,neu
015130,大众,neu
007581,长城,neu
005152,哈弗,neu
008876,本田,neu
013884,奔驰,neu
013884,雷克萨斯,neu
013884,宝马,neu
011797,哈弗,pos
024511,沃尔沃,neu
018835,长安,neu
025209,奔驰,neu
000694,汉兰达,neu
006489,海马,neu
028037,朗逸,pos
001569,奥迪,neu
024050,速派,pos
018336,凯迪拉克,neu
018336,韦伯斯,neu
014859,玛莎拉蒂,neu
013708,科鲁兹,neu
020824,宝马,neu
014683,东风,neu
009803,迈锐宝,neu
012174,雷诺,neu
012174,铃木,neu
012174,大众,neu
012174,福特,neu
012174,现代,neu
012174,雪佛兰,neu
012174,菲亚特,neu
012174,日产,neu
021172,丰田,neu
025941,长安,neu
025941,长安欧,neu
025125,宝马,neu
005719,三菱,neu
017102,玛莎拉蒂,neu
001588,大众,neu
004373,起亚,neu
004373,现代,neu
001974,大众,neu
018909,凯美瑞,pos
025376,途安,pos
012012,奥迪,neu
013516,东风,neu
016398,RAV4,neu
001691,长安,neu
028136,凯越,neu
017525,卡罗拉,pos
004387,辉昂,pos
004387,大众,pos
018776,马自达,neu
003546,本田,neu
005222,江淮,neu
017595,宝马,neu
023169,沃尔沃,neu
023169,C30,neu
017768,大众,neu
027244,长安,neu
023952,英菲尼迪,pos
004357,卡宴,neu
007578,高尔夫,pos
007578,大众,neu
006722,领动,neu
006722,威朗,neu
026942,别克,neu
026942,威朗,neu
009736,本田,neu
000471,宝马,neu
025313,凌渡,pos
012141,斯柯达,pos
026445,特斯拉,neu
019940,福克斯,neu
006084,长安,neu
015382,宝马,neu
015382,BMW,neu
027773,长安,neu
001497,奔腾,neu
026537,东风,neu
026297,科鲁兹,neu
026297,科沃兹,neu
026297,雪佛兰,neu
024257,A6L,neu
024257,A4L,neu
024257,Q5,neu
024257,A3,neu
024257,Q3,neu
000757,宝马,neu
000757,BMW,neu
023354,哈弗,neu
007799,凌渡,pos
004214,丰田,neu
004214,宝马,neu
004214,戴姆勒,neu
023712,昕动,pos
015718,大众,neu
021680,绅宝,neu
021680,北汽,neu
014373,DX7,pos
011054,通用,neu
011054,福特,neu
022999,北汽,neu
019939,速腾,neu
015629,朗动,pos
021511,途安,pos
021756,速派,pos
026452,宝马,neu
011656,高尔夫,neu
001629,高尔夫,neu
010761,速派,pos
014670,晶锐,pos
023754,凌渡,pos
003079,福特,neu
027174,纳・浩纳,neu
027174,桑塔纳,neu
021403,博瑞,neu
021403,博越,neu
021403,G20,neu
021403,帝豪,neu
007905,途观,pos
019868,别克昂科拉,neu
018552,宝马,neu
024533,哈弗,neu
010908,宝马,neu
017944,丰田,neu
018318,兰博基尼,neu
001615,轩逸,neu
018203,宝骏,neu
018203,长城,neu
017203,锐界,neu
017203,福睿斯,pos
027603,途安,pos
023458,凯迪拉克,neu
023458,奔驰,neu
005494,Mini,neu
005494,悦翔,neu
005494,CX30,neu
005494,CX20,neu
005494,CS75,pos
005494,逸动,pos
000251,Yeti,neu
023016,启辰,pos
020350,T6,neu
020350,江淮,neu
002483,途安,pos
007760,奥迪,neu
024376,宝马,neu
023173,长安,neu
025538,朗逸,pos
023642,沃尔沃,neu
017481,启辰,pos
011084,东风,neu
011084,E30,neu
002264,富士康,neu
002264,比亚迪,neu
020903,宝马,neu
005517,奥迪,neu
012061,标致,pos
024223,哈弗,neu
008704,雷克萨斯,neu
004545,昕锐,neu
026958,速派,pos
013249,阿特兹,pos
013249,马自达,neu
027741,宝马,neu
007107,雅阁,neu
007107,本田,pos
016541,奥迪,neu
025565,宝马,neu
006991,哈弗,neu
005615,新福特,neu
014147,奥迪,neu
011941,明锐,pos
027924,途安,pos
017528,科鲁兹,neu
017528,温特沃斯,neu
024623,东风,neu
024623,天籁,neu
024623,轩逸,pos
008988,威朗,pos
013372,兰博基尼,neu
004788,上汽,neu
006238,凯迪拉克,neu
006238,宝马,neu
015155,宝马,neu
001559,雪铁龙,neu
013073,斯柯达,neu
013073,别克英朗,neu
001272,轩逸,pos
024056,奥迪,neu
024056,大众,neu
024056,帕萨特,neu
012757,POLO,neu
012757,大众,neu
011409,宝骏,neu
011409,起亚,neu
011409,标志,neu
007740,长安,neu
010902,宝马,neu
018330,福特,neu
024054,途观,pos
013512,昕锐,pos
018570,东风,pos
004512,捷达,neu
000813,帕萨特,pos
018900,现代,neu
018900,卡罗拉,neu
018900,轩逸,neu
013700,凯迪拉克,neu
001607,长安,neu
017952,大众,neu
020185,捷豹,neu
008358,V7,neu
008358,长安,neu
018661,大众,neu
018661,长城,neu
012113,速派,pos
016431,宝马,neu
021922,明锐,neu
015917,江淮,neu
015917,大众,neu
023774,雷克萨斯,neu
026331,途观,pos
025682,斯柯达,neu
013634,高尔夫,neu
013634,沃尔沃,neu
015671,奥迪,neu
009396,马自达,pos
024192,ix25,neu
024192,领动,neu
024192,昂克赛拉,neu
024192,卡罗拉,neu
024192,凌派,neu
024192,雷凌,neu
006836,斯柯达,neu
026895,雷克萨斯,neu
018497,明锐,neu
019322,丰田,neu
016787,QX80,pos
009588,宝马,neu
009588,日产,neu
009588,福特,neu
027667,比亚迪,neu
027218,宝骏,neu
027218,乐驰,neu
016818,Polo,neu
005796,丰田,neu
023357,大众,neu
005378,雪佛兰,neu
017887,大众,neu
015497,夏朗,pos
015261,宝马,neu
020439,途观,pos
014175,长安,neu
016223,福特,neu
016843,斯柯达,neu
009431,FCV,neu
009431,本田,neu
027048,别克昂,neu
001608,标致,neu
001608,本田,neu
014944,大众,neu
002287,广汽,neu
009648,速派,pos
009648,昊锐,neu
025191,起亚,neu
004807,凌渡,neu
008764,英朗,pos
002945,宝马,neu
027324,科鲁兹,neu
020888,现代,neu
012544,路虎,neu
001475,雪铁龙,neu
007409,K5,neu
007409,起亚,neu
025117,明锐,pos
014758,亚迪,neu
014758,奔驰,neu
014758,比亚迪,neu
014758,吉利,neu
